20250723 195600;23291.75;23301.5;23288.5;23296.75;1647
20250723 195700;23297.25;23312.75;23296.5;23303.5;2247
20250723 195800;23303;23308.25;23302;23307.5;1257
20250723 195900;23307.5;23307.5;23298.75;23301.5;1073
20250723 200000;23301.25;23324.75;23295.5;23324;8154
20250723 200100;23324;23325.25;23303.25;23305.75;3160
20250723 200200;23304.5;23316;23303.5;23311.25;872
20250723 200300;23309.5;23388;23309.25;23375;2633
20250723 200400;23376.75;23381;23333;23342.25;2148
20250723 200500;23342.75;23346.25;23328.5;23335;1238
20250723 200600;23337.25;23341.25;23329.75;23340.5;581
20250723 200700;23342;23344.5;23334.25;23341.25;368
20250723 200800;23342.75;23353.5;23340;23351.25;456
20250723 200900;23351.75;23352.25;23340;23347.5;488
20250723 201000;23348.5;23350.5;23344.25;23350;380
20250723 201100;23349.25;23352;23343.5;23345;465
20250723 201200;23345;23371.25;23336;23370.75;1069
20250723 201300;23370.75;23382.75;23364.5;23380.25;980
20250723 201400;23380.25;23392.5;23375.75;23392.5;1452
20250723 201500;23392.5;23405.25;23391.5;23402;1590
20250723 201600;23401.5;23402;23388.25;23389.25;912
20250723 201700;23389.5;23390.25;23377.5;23383.75;736
20250723 201800;23384;23387.75;23381.5;23385.5;512
20250723 201900;23385.75;23390.75;23384;23389.25;407
20250723 202000;23388.75;23389.25;23381.25;23382;213
20250723 202100;23382.25;23383.5;23373;23375.75;352
20250723 202200;23375.5;23377.75;23370.5;23374.25;247
20250723 202300;23375;23377.5;23370.75;23373;302
20250723 202400;23372.25;23373.75;23366;23371.5;359
20250723 202500;23372.25;23373.5;23370.5;23371.75;162
20250723 202600;23372.25;23373.5;23365;23367.5;166
20250723 202700;23366.5;23367.5;23363;23365;179
20250723 202800;23364.5;23369.75;23364.5;23366.75;179
20250723 202900;23366.5;23367.5;23362.25;23363.75;305
20250723 203000;23364;23367;23364;23366.5;125
20250723 203100;23366.75;23372.25;23366;23370.5;285
20250723 203200;23370.5;23371.25;23366.75;23369.75;128
20250723 203300;23369.75;23376;23369.25;23375;255
20250723 203400;23374.75;23377.25;23372.75;23376.75;194
20250723 203500;23376.75;23384.5;23375.75;23383.25;495
20250723 203600;23383;23389.75;23381.5;23387.5;412
20250723 203700;23387.5;23392.75;23387;23391.25;359
20250723 203800;23391;23394.5;23387;23387.75;363
20250723 203900;23388;23389.25;23382.5;23387.75;246
20250723 204000;23387.75;23389.75;23386.75;23388.5;156
20250723 204100;23389;23397.5;23387.5;23396.25;391
20250723 204200;23396;23399;23394.5;23398.25;311
20250723 204300;23398;23405.25;23396.25;23405;411
20250723 204400;23405.25;23409.5;23403.5;23407.75;409
20250723 204500;23407.75;23418;23406;23408.25;851
20250723 204600;23408.25;23408.25;23401.5;23402.5;441
20250723 204700;23402.5;23408;23399.5;23406.75;277
20250723 204800;23406.75;23409.5;23405.25;23406.75;165
20250723 204900;23406.5;23411;23406;23408.75;285
20250723 205000;23408.75;23411.25;23406.25;23411.25;132
20250723 205100;23411.5;23411.5;23399.75;23404.5;485
20250723 205200;23404.5;23407;23402.75;23405;258
20250723 205300;23404.75;23409.25;23404.25;23408.75;205
20250723 205400;23408.75;23411.75;23408;23408.5;161
20250723 205500;23409;23410.5;23405.5;23405.5;207
20250723 205600;23405;23411.5;23402.5;23407.5;202
20250723 205700;23407;23410;23405;23409.5;121
20250723 205800;23408.75;23411;23407;23410.5;122
20250723 205900;23410.25;23412;23404.5;23407.5;259
20250723 210000;23407.75;23413.75;23406.75;23411.25;195
20250723 220100;23402.25;23404.25;23387.5;23392.25;331
20250723 220200;23393.5;23396.5;23390.75;23396.5;100
20250723 220300;23396.75;23400;23391;23394.75;200
20250723 220400;23394.75;23395.5;23391;23392.5;66
20250723 220500;23392.5;23394;23391.25;23392.5;45
20250723 220600;23393.25;23398.5;23392.5;23394.75;105
20250723 220700;23395;23397;23392.5;23393.25;38
20250723 220800;23393.5;23395;23392.5;23392.5;34
20250723 220900;23392;23393;23385.5;23387.5;97
20250723 221000;23387;23397.5;23386.25;23396.75;75
20250723 221100;23397.75;23402;23396.75;23399.5;139
20250723 221200;23398.5;23401.5;23397;23399;64
20250723 221300;23398.5;23400;23394;23396;66
20250723 221400;23395.75;23402.25;23394;23400.5;72
20250723 221500;23400.5;23401.5;23397;23397;48
20250723 221600;23397.5;23397.5;23393.5;23395.25;50
20250723 221700;23395.5;23398.75;23393.75;23394;152
20250723 221800;23395;23395.25;23389.25;23391.25;103
20250723 221900;23392.5;23394.75;23390.25;23393.75;56
20250723 222000;23393.5;23393.5;23390.25;23393.25;38
20250723 222100;23392.25;23393.25;23390.25;23391.25;33
20250723 222200;23390.5;23392.25;23389.25;23392;49
20250723 222300;23391.5;23393;23388.25;23389;42
20250723 222400;23388;23391.25;23388;23389.75;40
20250723 222500;23389.5;23394;23387.75;23393;57
20250723 222600;23393.25;23399.5;23393.25;23398;81
20250723 222700;23397;23400.75;23395.75;23399.75;65
20250723 222800;23400;23400.75;23398;23398;65
20250723 222900;23397.25;23398;23394.5;23396.5;66
20250723 223000;23396.5;23397.75;23394;23396.25;33
20250723 223100;23395.75;23397.5;23394.5;23396.5;57
20250723 223200;23396.25;23397;23389.25;23393.25;82
20250723 223300;23392.5;23396.25;23391.75;23396.25;35
20250723 223400;23395.25;23399.75;23395;23398.25;55
20250723 223500;23399.25;23399.25;23395.75;23396.25;27
20250723 223600;23394.75;23396.25;23390.75;23394.25;81
20250723 223700;23393.75;23393.75;23392.25;23392.5;17
20250723 223800;23392.25;23392.25;23389;23390.25;64
20250723 223900;23390;23390;23385;23386.25;83
20250723 224000;23387;23390;23387;23387.75;39
20250723 224100;23387.25;23393.5;23387;23391.5;85
20250723 224200;23391.25;23392.25;23389.5;23389.5;31
20250723 224300;23389.75;23390.75;23386.25;23386.75;32
20250723 224400;23386.25;23390.25;23383.5;23389.75;118
20250723 224500;23390.25;23390.75;23387.75;23389.75;59
20250723 224600;23390.75;23391.75;23386;23387;51
20250723 224700;23386.5;23387.5;23383;23386.25;74
20250723 224800;23385.75;23389;23384.25;23387;68
20250723 224900;23386.75;23388.75;23386;23387;39
20250723 225000;23385.75;23387;23385;23386.5;28
20250723 225100;23386.25;23386.25;23385.25;23385.75;16
20250723 225200;23386.25;23389;23386.25;23388.25;51
20250723 225300;23387.75;23389;23386.75;23388.5;26
20250723 225400;23388;23388;23385.25;23385.25;39
20250723 225500;23386;23388;23385.75;23386.25;15
20250723 225600;23386.5;23389.25;23386.5;23387.5;21
20250723 225700;23388.25;23390.25;23388.25;23389.25;17
20250723 225800;23389;23390.5;23388.25;23388.25;20
20250723 225900;23387.75;23388;23385.75;23387.25;23
20250723 230000;23388;23388.75;23387.5;23387.5;13
20250723 230100;23388.75;23391;23388;23389.25;47
20250723 230200;23388.75;23389.5;23387.25;23389;31
20250723 230300;23388.75;23390.25;23388.5;23388.75;20
20250723 230400;23388.5;23389;23385.75;23386.75;34
20250723 230500;23387.25;23389.75;23387.25;23389.25;23
20250723 230600;23389.75;23391.25;23388.75;23391;42
20250723 230700;23390.25;23394.5;23390;23391.75;81
20250723 230800;23392;23395.25;23391.5;23394;55
20250723 230900;23393.75;23398;23392;23397.75;98
20250723 231000;23398.25;23401.75;23398.25;23400.5;164
20250723 231100;23401;23403.5;23397.25;23397.75;88
20250723 231200;23398;23401.75;23398;23401.25;46
20250723 231300;23401.5;23401.5;23400.25;23401;30
20250723 231400;23401.5;23402.5;23400.5;23401.25;41
20250723 231500;23401.25;23401.25;23396.25;23397;67
20250723 231600;23397.75;23398.25;23395.75;23397.25;24
20250723 231700;23396.75;23397.25;23395.5;23396.25;27
20250723 231800;23395.5;23397;23394.75;23395.5;34
20250723 231900;23395.75;23395.75;23394;23394;22
20250723 232000;23393.5;23394.75;23390.5;23393;71
20250723 232100;23392.5;23393.25;23391.5;23392;32
20250723 232200;23392.5;23394;23391.5;23392;24
20250723 232300;23391.25;23392.25;23390;23392;31
20250723 232400;23391.75;23395.25;23391.5;23395.25;44
20250723 232500;23394.5;23395;23390.25;23390.75;28
20250723 232600;23390.25;23391.25;23389;23390.5;32
20250723 232700;23390.75;23392.25;23390.75;23391.75;19
20250723 232800;23391;23393.25;23390.75;23393.25;21
20250723 232900;23391.75;23391.75;23388.25;23388.5;55
20250723 233000;23388;23390.5;23388;23390.25;20
20250723 233100;23389.5;23391.25;23389.5;23390.75;16
20250723 233200;23390.5;23393.75;23390;23393;39
20250723 233300;23393.5;23393.75;23388.75;23392.25;45
20250723 233400;23392;23392;23389.5;23391;26
20250723 233500;23391.25;23395.25;23391.25;23394.5;31
20250723 233600;23393.75;23395.5;23393.5;23395.5;13
20250723 233700;23394.75;23396.75;23394.25;23395;39
20250723 233800;23396;23396.5;23394;23396.5;18
20250723 233900;23396.75;23398.5;23396;23396.5;31
20250723 234000;23397;23400;23395.5;23398.75;91
20250723 234100;23398.5;23403.75;23398.25;23401.5;121
20250723 234200;23400.75;23402.25;23398.5;23400;75
20250723 234300;23401.25;23401.5;23399.75;23401;15
20250723 234400;23401.5;23401.5;23396;23398.25;127
20250723 234500;23398.25;23399;23396.75;23397.5;44
20250723 234600;23397;23398.5;23393.75;23394.5;55
20250723 234700;23394.75;23397.75;23393.75;23397.5;47
20250723 234800;23396.25;23398;23395.5;23397.5;23
20250723 234900;23397.25;23400.25;23397;23399.5;36
20250723 235000;23399;23400;23397;23399.75;44
20250723 235100;23400.25;23402.25;23400;23401.75;66
20250723 235200;23401.75;23405;23400.75;23402.75;113
20250723 235300;23403.75;23404;23401.75;23403.25;26
20250723 235400;23403.5;23404;23402.75;23403.5;18
20250723 235500;23404;23404.25;23401.25;23403.25;35
20250723 235600;23402.75;23403.5;23401.25;23402.25;19
20250723 235700;23401.75;23402;23400.5;23400.75;52
20250723 235800;23400.5;23401.75;23399.5;23400.25;43
20250723 235900;23400.5;23401.25;23397.75;23399;55
20250724 000000;23398.25;23402;23397.25;23401;55
20250724 000100;23400.25;23400.5;23388.25;23388.25;229
20250724 000200;23388.75;23390.25;23386.75;23390.25;148
20250724 000300;23389.75;23394.25;23389.25;23389.5;96
20250724 000400;23390;23390.5;23387.75;23388;67
20250724 000500;23388;23388;23384;23385;103
20250724 000600;23385;23386;23382;23386;107
20250724 000700;23385.5;23385.5;23382;23384.5;67
20250724 000800;23384.75;23393;23384.25;23393;142
20250724 000900;23393.5;23393.5;23389;23389.75;57
20250724 001000;23389.75;23390.75;23385.25;23386;63
20250724 001100;23386.25;23389.75;23385.75;23387.75;39
20250724 001200;23387.25;23392.5;23387;23390.75;71
20250724 001300;23390.5;23396.75;23390.25;23395;115
20250724 001400;23394.75;23396.75;23393.25;23395.75;52
20250724 001500;23394;23397.25;23393.5;23397;62
20250724 001600;23396.75;23398.25;23395;23396.5;64
20250724 001700;23395.5;23399;23395.5;23396;41
20250724 001800;23396.75;23402.25;23396.25;23398;112
20250724 001900;23399.25;23399.75;23397.75;23399;21
20250724 002000;23398.75;23400.75;23397;23398.25;38
20250724 002100;23396.75;23398.25;23395;23395;33
20250724 002200;23395.25;23398.75;23393.25;23398.75;77
20250724 002300;23397.5;23398.25;23396.25;23398.25;18
20250724 002400;23397.75;23397.75;23395.25;23396;28
20250724 002500;23395.75;23399;23395.5;23397.75;37
20250724 002600;23398.25;23400.5;23396.75;23398.5;59
20250724 002700;23399;23400.75;23398.75;23399.75;49
20250724 002800;23399.75;23400;23398.25;23399.5;25
20250724 002900;23399.25;23401.25;23398.75;23399.5;34
20250724 003000;23399.75;23402;23399.25;23401;46
20250724 003100;23400.75;23401;23396.25;23398.25;42
20250724 003200;23398.75;23400;23396.75;23397.75;20
20250724 003300;23398;23400.25;23397.5;23398.75;28
20250724 003400;23399;23399.75;23397.75;23398.75;24
20250724 003500;23399;23401.5;23398.75;23398.75;31
20250724 003600;23398.75;23400.25;23397.5;23399.25;26
20250724 003700;23399.5;23400;23398.25;23398.5;17
20250724 003800;23398.5;23400.5;23397.75;23400.5;25
20250724 003900;23400.5;23402;23399;23401.75;36
20250724 004000;23401;23402;23400.25;23401.25;32
20250724 004100;23402;23402;23399;23400.75;23
20250724 004200;23400.25;23402;23400.25;23400.25;19
20250724 004300;23400.25;23402.75;23399.5;23399.5;54
20250724 004400;23399.75;23404.5;23399.75;23403.75;78
20250724 004500;23404;23407;23403.5;23404.25;109
20250724 004600;23404.5;23404.75;23401.75;23402.5;41
20250724 004700;23402;23403;23401.25;23402.25;46
20250724 004800;23402.75;23405.5;23402.25;23404.5;17
20250724 004900;23403.75;23404.75;23402.5;23403.75;24
20250724 005000;23404.25;23404.25;23402;23403;17
20250724 005100;23403;23403.75;23398.5;23402;71
20250724 005200;23401.5;23403;23398;23398.25;31
20250724 005300;23397.75;23398;23395.25;23398;49
20250724 005400;23398;23398.75;23397;23398;38
20250724 005500;23398;23399;23396.5;23397.25;25
20250724 005600;23397.5;23399;23395.25;23398.25;49
20250724 005700;23398.5;23400;23397.25;23400;29
20250724 005800;23400;23400;23395.75;23396;56
20250724 005900;23395.75;23396.5;23393.25;23394.5;75
20250724 010000;23394.5;23394.75;23392.5;23394.5;50
20250724 010100;23394;23395.25;23393;23394;28
20250724 010200;23393.5;23396;23389.75;23396;140
20250724 010300;23395;23396.5;23394;23394.75;45
20250724 010400;23394.75;23398.5;23394.5;23398.5;51
20250724 010500;23398.5;23401;23398.5;23400.75;47
20250724 010600;23400.25;23402.25;23398.25;23398.75;68
20250724 010700;23398.5;23401.75;23398.5;23401.75;39
20250724 010800;23401.5;23404.75;23400.75;23401.5;93
20250724 010900;23401.25;23402.25;23397.75;23397.75;33
20250724 011000;23398.75;23400.5;23398.25;23399;34
20250724 011100;23399.5;23403.5;23399.25;23400.75;46
20250724 011200;23400;23402.5;23399.75;23401.5;22
20250724 011300;23402;23403.5;23401.75;23403.5;51
20250724 011400;23404;23404.5;23400.5;23402.25;50
20250724 011500;23401.75;23403.25;23400.5;23402.75;26
20250724 011600;23402.25;23410;23401.5;23406.5;185
20250724 011700;23407;23409.5;23407;23408.75;94
20250724 011800;23409.25;23410.5;23409.25;23409.25;89
20250724 011900;23410.25;23413.5;23410.25;23413.25;148
20250724 012000;23413.5;23415;23410.25;23411.75;160
20250724 012100;23411.75;23415.75;23411;23415;96
20250724 012200;23415;23416.75;23413.25;23415;102
20250724 012300;23415.5;23421.25;23415;23417.75;218
20250724 012400;23417.5;23419.25;23416.25;23418.5;103
20250724 012500;23417.75;23420;23417.25;23418.75;83
20250724 012600;23418.75;23422.75;23416.25;23417.5;211
20250724 012700;23417;23417.5;23414.5;23416.5;81
20250724 012800;23417.25;23418;23414.75;23414.75;38
20250724 012900;23414.75;23414.75;23411.5;23412.75;113
20250724 013000;23412.5;23412.5;23408.25;23409.25;116
20250724 013100;23408.25;23411;23407.25;23408;83
20250724 013200;23408.5;23409;23406.25;23407.75;42
20250724 013300;23407.75;23409.25;23406.25;23407.5;49
20250724 013400;23407.75;23409.5;23407;23409.5;40
20250724 013500;23409.5;23409.5;23406.25;23407.5;45
20250724 013600;23407.75;23409.25;23407;23408.25;21
20250724 013700;23407.5;23409.75;23407.25;23408.75;45
20250724 013800;23408.5;23410.75;23407.25;23409;35
20250724 013900;23408;23408.25;23404.75;23405.75;36
20250724 014000;23405.25;23408;23405.25;23408;70
20250724 014100;23406.75;23407;23404.75;23404.75;28
20250724 014200;23405.25;23407.5;23405;23407;46
20250724 014300;23407;23408;23406.25;23406.25;41
20250724 014400;23406.5;23406.5;23405.25;23405.5;48
20250724 014500;23405.5;23407;23405.5;23407;16
20250724 014600;23407;23407.25;23405.75;23407.25;22
20250724 014700;23407.25;23408.5;23405.25;23408;24
20250724 014800;23408;23409.25;23405.5;23405.5;44
20250724 014900;23405.25;23407;23404.75;23407;44
20250724 015000;23406.75;23406.75;23405.25;23405.25;27
20250724 015100;23405;23407.25;23404.25;23406.75;50
20250724 015200;23406.5;23406.75;23404.75;23405.75;24
20250724 015300;23406;23406.5;23405;23405;18
20250724 015400;23404.5;23405.5;23404.25;23405;38
20250724 015500;23406.5;23408.25;23405.5;23407;55
20250724 015600;23406.75;23407.5;23406.25;23407;21
20250724 015700;23406;23407.25;23405.75;23407.25;16
20250724 015800;23407.75;23409;23407.75;23408;46
20250724 015900;23408;23409.25;23407.75;23408.25;28
20250724 020000;23407.5;23409.5;23407.5;23408;43
20250724 020100;23408.25;23409.5;23408;23408.25;26
20250724 020200;23408;23409.75;23408;23409.25;34
20250724 020300;23410;23412;23408.75;23412;53
20250724 020400;23411.25;23413.25;23410.5;23413;61
20250724 020500;23412.75;23413.5;23411.5;23412.75;33
20250724 020600;23412;23412.5;23411.25;23411.75;13
20250724 020700;23411.25;23412;23410.25;23412;22
20250724 020800;23410.75;23412.5;23410.75;23411.75;15
20250724 020900;23411;23411;23409.5;23410;36
20250724 021000;23410.25;23410.25;23408.25;23408.5;28
20250724 021100;23409;23409.75;23408.5;23408.5;21
20250724 021200;23409;23409;23406;23406.75;73
20250724 021300;23408.5;23409;23407.75;23408.25;25
20250724 021400;23408.25;23410.75;23408.25;23410.5;26
20250724 021500;23410.5;23412.75;23410.25;23410.5;52
20250724 021600;23410.75;23413.5;23410.75;23413.5;37
20250724 021700;23413.5;23415;23411.25;23411.5;68
20250724 021800;23411.5;23412.25;23409.5;23409.75;48
20250724 021900;23410;23411.75;23409.5;23410.25;36
20250724 022000;23410;23411.5;23409.5;23410.25;16
20250724 022100;23410;23410.25;23409.25;23409.25;21
20250724 022200;23409.75;23410.5;23404.25;23404.25;111
20250724 022300;23404.25;23404.5;23400.75;23403.25;180
20250724 022400;23402.5;23403.75;23402.5;23403;34
20250724 022500;23403;23407.75;23403;23406.75;132
20250724 022600;23406.5;23406.5;23405;23405.25;18
20250724 022700;23405;23407;23404.75;23406.25;29
20250724 022800;23406.5;23408.75;23406.25;23408.75;32
20250724 022900;23409.25;23411.25;23409;23410.25;55
20250724 023000;23410.75;23412;23408.25;23408.25;49
20250724 023100;23408.75;23411;23408;23409;55
20250724 023200;23409.25;23410;23408.25;23408.25;19
20250724 023300;23409.25;23409.5;23409;23409.5;16
20250724 023400;23408.25;23409.75;23408;23409;16
20250724 023500;23408;23409;23407.25;23409;19
20250724 023600;23408.25;23408.5;23408.25;23408.5;4
20250724 023700;23408;23408.25;23407.25;23407.75;13
20250724 023800;23407.75;23408;23407.5;23407.75;11
20250724 023900;23408;23409;23407.25;23408;15
20250724 024000;23409;23409;23405.75;23406.5;35
20250724 024100;23405.5;23406.25;23403;23404.25;43
20250724 024200;23404;23407;23403.25;23406.75;49
20250724 024300;23406.75;23409;23406.5;23406.5;34
20250724 024400;23406.5;23407;23405;23406.75;20
20250724 024500;23407.25;23407.75;23406.5;23407;16
20250724 024600;23407.5;23407.5;23405.75;23405.75;26
20250724 024700;23406;23407.5;23405;23405.5;20
20250724 024800;23405.25;23406.5;23405;23405.25;18
20250724 024900;23405.25;23405.25;23403.75;23404.25;23
20250724 025000;23404.5;23406.5;23404.5;23405.5;20
20250724 025100;23405.5;23406.5;23405.5;23406.5;17
20250724 025200;23406.25;23406.5;23405.5;23406;14
20250724 025300;23406.5;23406.75;23406;23406.75;7
20250724 025400;23406.5;23407;23405.5;23405.5;20
20250724 025500;23405.5;23405.5;23404.75;23405.25;12
20250724 025600;23405;23405.75;23405;23405;8
20250724 025700;23405;23406.5;23405;23405.75;7
20250724 025800;23405.75;23407.75;23405;23405.75;24
20250724 025900;23406;23406;23404;23404;19
20250724 030000;23404.5;23404.75;23404;23404.75;8
20250724 030100;23404.5;23405;23403.25;23403.25;27
20250724 030200;23403.25;23404.25;23402;23404;34
20250724 030300;23404.5;23404.5;23402.5;23402.5;32
20250724 030400;23402;23403;23401;23402.5;50
20250724 030500;23401.5;23403.75;23401.5;23403;17
20250724 030600;23403.5;23404;23402.75;23403;22
20250724 030700;23404;23404.5;23404;23404.5;5
20250724 030800;23405;23405.75;23404.5;23404.5;12
20250724 030900;23403.5;23403.5;23400.75;23401;41
20250724 031000;23400.75;23402;23400;23401.75;26
20250724 031100;23401.5;23401.75;23398;23398.75;82
20250724 031200;23398.75;23399.5;23398.25;23398.5;35
20250724 031300;23399.75;23400.5;23398.75;23398.75;24
20250724 031400;23398.75;23399.25;23398;23399.25;14
20250724 031500;23398.75;23400;23397;23397.5;56
20250724 031600;23397.75;23400.25;23396.5;23400.25;59
20250724 031700;23399.75;23400;23398.75;23400;7
20250724 031800;23399.75;23400;23399.25;23400;7
20250724 031900;23399.75;23404.5;23399.75;23403;64
20250724 032000;23403;23403.75;23402;23403.5;28
20250724 032100;23403.25;23403.75;23402.25;23402.25;13
20250724 032200;23402.5;23404.25;23401.75;23404.25;21
20250724 032300;23403.75;23404.25;23402.5;23402.5;27
20250724 032400;23402;23402;23400.75;23400.75;9
20250724 032500;23400.25;23400.75;23399.25;23400.25;38
20250724 032600;23400;23401;23399.25;23399.5;32
20250724 032700;23399.5;23400;23398.5;23398.5;18
20250724 032800;23398.25;23398.75;23398;23398.5;13
20250724 032900;23398.5;23398.5;23397.5;23398.25;8
20250724 033000;23398;23398.25;23396.75;23397.5;39
20250724 033100;23397;23397;23393.5;23395.5;114
20250724 033200;23395.75;23397.5;23394.5;23397;73
20250724 033300;23397.25;23397.5;23395.5;23395.75;20
20250724 033400;23395.25;23397;23395.25;23396;10
20250724 033500;23396.5;23397.5;23396.5;23397.25;17
20250724 033600;23397;23399.5;23397;23398.5;31
20250724 033700;23399;23399;23396.5;23398;27
20250724 033800;23397.5;23397.5;23397.5;23397.5;2
20250724 033900;23397;23399.25;23397;23399.25;20
20250724 034000;23399.25;23399.25;23397.5;23397.5;8
20250724 034100;23397.75;23399;23397.5;23398.25;15
20250724 034200;23398.75;23399;23397.75;23398;12
20250724 034300;23398;23398.5;23396.25;23396.5;60
20250724 034400;23396;23397;23396;23396.75;18
20250724 034500;23396.75;23397;23395.25;23395.75;17
20250724 034600;23395.75;23396.5;23395.25;23395.25;15
20250724 034700;23395.5;23395.5;23390;23391.5;121
20250724 034800;23390.5;23391;23386;23388.25;154
20250724 034900;23389;23389.75;23385.25;23386;124
20250724 035000;23385.5;23385.75;23378;23379.25;269
20250724 035100;23379.75;23386;23377;23384.75;245
20250724 035200;23385.25;23386.75;23384.75;23386;73
20250724 035300;23385.5;23385.75;23382.75;23383.5;56
20250724 035400;23384.25;23384.5;23381.25;23383;85
20250724 035500;23382.75;23385;23382;23384.25;27
20250724 035600;23384;23384.5;23382;23383.5;28
20250724 035700;23383;23383;23380;23380.5;44
20250724 035800;23380.5;23381.25;23377;23378.25;64
20250724 035900;23378.25;23379.5;23374;23379.5;149
20250724 040000;23380;23380;23378.25;23379;25
20250724 040100;23379;23383.25;23378.5;23380;98
20250724 040200;23380.5;23380.75;23378.75;23379;44
20250724 040300;23378.75;23379;23375.5;23376.5;77
20250724 040400;23376.75;23379;23376.75;23379;28
20250724 040500;23379.5;23382.75;23378.75;23382;62
20250724 040600;23382;23382.5;23381;23381.75;25
20250724 040700;23381.5;23381.5;23381;23381.25;14
20250724 040800;23381.25;23382;23380.75;23381.5;15
20250724 040900;23381;23383.75;23381;23382;21
20250724 041000;23382.25;23382.25;23381.5;23381.75;13
20250724 041100;23382.25;23382.5;23382;23382;12
20250724 041200;23382;23382.25;23381;23382;28
20250724 041300;23381.75;23383.5;23381.75;23382.5;29
20250724 041400;23382.75;23383;23380.75;23381.25;36
20250724 041500;23381.5;23382.5;23381.5;23382.5;10
20250724 041600;23383;23384.75;23382;23382;40
20250724 041700;23382.75;23383;23381;23381.25;23
20250724 041800;23381.75;23381.75;23379;23379.75;61
20250724 041900;23380.25;23380.25;23377.75;23378.25;31
20250724 042000;23377.75;23378.75;23377.5;23378.25;30
20250724 042100;23378.75;23378.75;23374.5;23376.5;115
20250724 042200;23376.5;23377;23375.5;23376;12
20250724 042300;23376;23377.25;23375;23376.5;32
20250724 042400;23375;23376.5;23372.5;23376.25;61
20250724 042500;23376.5;23376.5;23375;23375;13
20250724 042600;23375.5;23379.5;23374.25;23379;91
20250724 042700;23379.5;23380.5;23379;23380;46
20250724 042800;23379.75;23380.25;23377.75;23378.25;39
20250724 042900;23378;23378;23377.25;23377.25;17
20250724 043000;23377;23377.5;23375.5;23375.5;34
20250724 043100;23375.25;23379;23375.25;23379;58
20250724 043200;23378;23378.5;23372.25;23373;87
20250724 043300;23373.5;23376;23373.5;23374.75;45
20250724 043400;23374.5;23375.25;23372.75;23375;33
20250724 043500;23375;23376.5;23375;23375;26
20250724 043600;23376.5;23377.75;23375.75;23376.5;22
20250724 043700;23376.75;23378.25;23376.75;23377.5;14
20250724 043800;23377;23377;23374.5;23375.5;53
20250724 043900;23375.75;23377.25;23375.5;23377.25;10
20250724 044000;23376.75;23376.75;23375;23376.25;13
20250724 044100;23376.25;23376.25;23374.5;23374.5;15
20250724 044200;23375;23376.5;23375;23376.25;14
20250724 044300;23376;23376;23374;23374;16
20250724 044400;23373.5;23374.75;23372.75;23373.75;45
20250724 044500;23374.5;23376.25;23373.75;23375.5;17
20250724 044600;23376.25;23378.75;23376.25;23378.75;43
20250724 044700;23379;23380.75;23378.5;23380.25;33
20250724 044800;23380;23381.75;23379.25;23379.25;33
20250724 044900;23380;23380.5;23379;23379.75;28
20250724 045000;23379.75;23380.5;23379.75;23380;10
20250724 045100;23379.25;23379.25;23376.5;23377.5;22
20250724 045200;23377.75;23378.5;23377.25;23378.5;15
20250724 045300;23378.5;23378.5;23377.75;23377.75;7
20250724 045400;23378.75;23379.25;23378;23378.5;17
20250724 045500;23377.5;23378.5;23377.25;23378.25;18
20250724 045600;23377.5;23379.75;23377.25;23378.25;23
20250724 045700;23379.25;23381;23379.25;23381;30
20250724 045800;23380.75;23383;23380.75;23381.5;59
20250724 045900;23380.75;23381.5;23380.5;23381.25;21
20250724 050000;23381;23381;23379.25;23380;18
20250724 050100;23380;23382;23379.75;23381;39
20250724 050200;23380.75;23383.5;23380.75;23383;52
20250724 050300;23383.5;23383.75;23383;23383;28
20250724 050400;23383.75;23384;23380;23380.75;53
20250724 050500;23381;23383.75;23381;23383.75;55
20250724 050600;23383.75;23384.25;23382.75;23384.25;41
20250724 050700;23383.25;23384.5;23382.75;23384;35
20250724 050800;23383.5;23384.75;23383.25;23384.25;26
20250724 050900;23384.25;23384.75;23384;23384.25;18
20250724 051000;23383.5;23383.75;23379.5;23381;101
20250724 051100;23381;23382.25;23380.25;23380.25;25
20250724 051200;23380.5;23380.75;23379.5;23380.25;17
20250724 051300;23379.5;23381.75;23379.5;23379.5;49
20250724 051400;23379.75;23380.5;23378.5;23380;38
20250724 051500;23379.25;23380;23379.25;23379.5;18
20250724 051600;23379.75;23380.75;23378.75;23380;37
20250724 051700;23379.75;23381.5;23379;23380.75;21
20250724 051800;23381.25;23381.75;23381.25;23381.75;14
20250724 051900;23382;23382.25;23380;23380;27
20250724 052000;23380;23380.75;23379.5;23380.75;27
20250724 052100;23381.75;23382;23379.75;23380;26
20250724 052200;23380.25;23380.25;23379.5;23380.25;8
20250724 052300;23380.5;23381;23380.5;23381;11
20250724 052400;23381.5;23382.75;23381;23382.75;40
20250724 052500;23381.75;23381.75;23380;23380;20
20250724 052600;23380;23380.75;23380;23380.75;6
20250724 052700;23380.75;23380.75;23378.25;23379.25;29
20250724 052800;23378.25;23380.5;23378.25;23380.5;31
20250724 052900;23380;23380;23379;23379.5;22
20250724 053000;23379.75;23380.5;23379.5;23380.25;25
20250724 053100;23379.75;23380.5;23375.75;23376;82
20250724 053200;23375.75;23379.25;23375.75;23379;58
20250724 053300;23379.5;23380.5;23377.25;23378.25;30
20250724 053400;23377.75;23378.5;23376.75;23378;19
20250724 053500;23377.5;23378.25;23377;23378;8
20250724 053600;23377;23379.25;23377;23377.75;29
